Ime sestavine,Kolicina,Enota
olja,0.5,kos
4 svinjski kotleti s kostjo,1,kos
sol in mleti poper,1,kos
drobna čebula,0.25,kos
majhni do srednje veliki jabolki,0.5,kos
kislega zelja,125.0,g
voda po potrebi,1,kos
nekaj timijanovih vejic (po želji),1,kos
