Ime sestavine,Kolicina,Enota
bele čokolade,20.0,g
temne čokolade,10.0,g
sveža jajca,0.8,kos
sladkorja v prahu,0.4,kos
smetane za stepanje + 4 žlice dodatno,0.02,l
poljubna dekoracija (čokoladna ali sladkorna jajčka; marcipanove figurice; nastrgana čokolada ipd.,1,kos
