Ime sestavine,Kolicina,Enota
beljaki,0.4,kos
sladkorja,18.0,g
koruznega škroba (gustin),0.15,kos
vanilijeve arome,0.05,kos
belega vinskega kisa ali limoninega soka,0.1,kos
vode,0.1,kos
sladkorja,0.2,kos
maraskina,0.1,kos
mešanega sadja (maline; jagode; borovnice; češnje ipd.),30.0,g
mascarponeja,20.0,g
vanilijevega sladkorja,0.1,kos
vanilijeve arome,0.05,kos
ohlajene sladke smetane,40.0,g
