Ime sestavine, Kolicina, Enota
maslenih piškotov , 20.0 , g
vanilijevega sladkorja , 0.1 , kos
masla , 11.0 , g
zmrznjenih borovnic , 15.0 , g
sladkorja , 3.0 , g
lista želatine , 0.2 , kos
stepene sladke smetane , 15.0 , g
zamrznjenih borovnic , 10.0 , g
sladkorja , 3.0 , g
lista želatine , 0.2 , kos
stepene sladke smetane , 20.0 , g
sladke smetane , 25.0 , g
sladkorja v prahu , 3.0 , g
lista želatine , 0.2 , kos
vanilijeva aroma (pasta ali ekstrakt) , 1 , kos
