Ime sestavine, Kolicina, Enota
manjši bučki , 0.5 , kos
divjih špargljev , 0.25 , kos
krompir , 0.25 , kos
olivno olje ali maslo , 1 , kos
zelenjavne jušne osnove , 0.25 , l
sol in mleti poper po okusu , 1 , kos
prosene kaše , 12.5 , g
kisle smetane , 0.5 , kos
