Ime sestavine,Kolicina,Enota
maslo in moka za pekač,1,kos
jogurta,0.25,kos
olja,0.125,kos
sladkorja,0.25,kos
gladke moke,0.25,kos
(zvrhani) kakava v prahu,0.25,kos
pecilnega praška,0.125,kos
čokolade,12.5,g
sladke smetane,0.0125,l
sladkorja,0.125,kos
košček masla,1,kos
