Ime sestavine, Kolicina, Enota
prosecca; penine ali suhega belega vina , 0.09 , l
aperola , 0.06 , l
sode ali mineralne vode , 0.03 , l
ledene kocke , 1 , kos
na rezine narezana pomaranča ali zelene olive , 1 , kos
