Ime sestavine, Kolicina, Enota
jajca , 0.375 , kos
sladkorja , 10.0 , g
vanilijevega sladkorja , 0.125 , kos
mleka , 0.125 , kos
olja , 0.125 , kos
moke , 10.0 , g
kokosove moke , 6.25 , g
soli , 0.125 , kos
za noževo konico pecilnega praška , 1 , kos
kisle smetane (mali lonček) , 22.5 , g
jagodne marmelade , 0.25 , kos
sveže jagode , 1 , kos
listki sveže mete , 1 , kos
