Ime sestavine, Kolicina, Enota
kompirja , 125.0 , g
čemaža , 0.25 , kos
sveže skute (lahko je tudi rokota) , 0.5 , kos
jajce , 0.25 , kos
masla , 0.25 , kos
sol , 1 , kos
ostra moka (približno 400 g) , 1 , kos
olivno olje , 1 , kos
sesekljanih mandeljev , 20.0 , g
