Ime sestavine, Kolicina, Enota
olivnega olja (ali 30 g masla) , 0.0075 , l
majhna čebula , 0.25 , kos
1-2 stroka česna , 1 , kos
blitve , 100.0 , g
kropirja , 100.0 , g
vode , 0.175 , l
sladke smetane , 0.05 , l
sol in sveže mleti poper , 1 , kos
nariban parmezan (po želji) , 1 , kos
