Ime sestavine,Kolicina,Enota
sladke smetane,0.025,l
kisle smetane z 20 % mlečne maščobe (tudi mileram ali crème fraîche),0.025,l
10 - 12 žlic sladkorja v prahu,1,kos
3- 4 bio limone,1,kos
piškotov piškotov (lady fingers; bebe; savoiardi),33.333333333333336,g
malo limoninega ali pomarančnega likerja (lahko tudi sadni sok; desertno vino ali beli rum),1,kos
