Ime sestavine,Kolicina,Enota
kisle smetane (1 majhen lonček),45.0,g
majoneze,0.75,kos
drobnjaka (narezan na koščke),0.25,kos
čebule v prahu,0.125,kos
česna v prahu,0.125,kos
sol in mleti poper po okusu,1,kos
glava cvetače (približno 900 g),0.25,kos
moke,8.75,g
jajci,0.5,kos
pecilnega praška,0.125,kos
peteršilja (nasekljan),0.25,kos
mlete kumine,0.0625,kos
naribanega parmezana (po želji),7.5,g
olivno olje,1,kos
sol,1,kos
