Ime sestavine,Kolicina,Enota
čokoladnih piškotov,18.75,g
masla,7.5,g
bele čokolade,25.0,g
sladke smetane,0.03125,l
listi želatine,0.375,kos
mascarponeja,62.5,g
sladkorja v prahu,3.125,g
malin,31.25,g
sladkorja,0.25,kos
lista želatine,0.25,kos
