Ime sestavine, Kolicina, Enota
gladke moke , 28.0 , g
suhega kvasa , 0.5 , g
sladkorja , 3.0 , g
soli , 0.05 , kos
jajci , 0.2 , kos
mlačnega mleka , 0.005 , l
stopljenega masla , 8.0 , g
masla , 10.0 , g
sladkorja (po želji tudi manj) , 15.0 , g
sesekljane temne čokolade (z vsaj 70 odstotki kakava) , 10.0 , g
kakava v prahu , 3.0 , g
mletega cimeta , 0.05 , kos
