Ime sestavine,Kolicina,Enota
praženih bučnih semen,12.5,g
jajc,0.625,kos
sladkorja v prahu,3.75,g
(bio) limoni,0.25,kos
kristalnega sladkorja,12.5,g
masla,6.25,g
lističev želatine,0.75,kos
maskarponeja,31.25,g
sladke smetane za stepanje,0.0625,l
kisle smetane,12.5,g
