Ime sestavine,Kolicina,Enota
suhega belega vina,0.025,l
olivnega olja,0.025,l
masla,0.25,kos
česna,1.0,kos
nekaj vejic svežih zelišč (bazilika; majaron; origano; peteršilj; rožmarin ipd.),1,kos
lovorjeva lista,0.5,kos
pol manjše limone; narezana na rezine,1,kos
očiščenih lignjev,125.0,g
krompirja,125.0,g
korenček,0.25,kos
malo zelene (koren ali steblo),1,kos
koren peteršilja,0.25,kos
pora,0.125,kos
črnih oliv,2.5,kos
češnjevih paradižnikov,2.5,kos
sol (po potrebi in okusu),1,kos
