Ime sestavine,Kolicina,Enota
želatine v prahu,2.5,g
vode,0.015,l
sladke smetane,0.15,l
sladkorja,25.0,g
vanilijevega sladkorja (lahko tudi vanilijev strok; aroma ali izvleček),0.25,kos
kakija,0.5,kos
sladkorja v prahu,0.25,kos
1-2 žlici limoninega soka (po okusu),1,kos
