Ime sestavine,Kolicina,Enota
4 piščančji zrezki,1,kos
sol in sveže mleti poper,1,kos
olivnega olja,0.5,kos
posušenih paradižnikov v olju,7.5,g
velika šalotka,0.25,kos
piščančje jušne osnove,0.125,l
sladke smetane,0.05,l
mešanice italijanskih zelišč,0.0625,kos
naribanega parmezana,7.5,g
sveža bazilika za dekoracijo,1,kos
