Ime sestavine,Kolicina,Enota
olja (kokosovo; olivno; sončnično),0.75,kos
čebule,0.125,kos
drobno naribanega svežega ingverja,0.25,kos
2-3 stroki česna,1,kos
2-3 žlice rdeče curryjeve paste,1,kos
piščančjega mesa brez kosti in kože (prsi; stegna),125.0,g
rdeča paprika,0.25,kos
sol in mleti poper po okusu,1,kos
kokosovega mleka,0.25,kos
limetinega soka,0.25,kos
1-2 žlici kokosovega ali rjavega sladkorja (po okusu),1,kos
praženih; nesoljenih indijskih oreščkov,15.0,g
