Ime sestavine,Kolicina,Enota
rdeče paprike,1.0,kos
olivnega olja,0.375,kos
srednje velika čebula,0.25,kos
česna,0.5,kos
srednje velik korenček,0.25,kos
steblo zelene,0.25,kos
kvinoje,37.5,g
vode,0.125,l
svežega peteršilja,0.0625,kos
orehov (lahko jih predhodno tudi malo popražimo),17.5,g
naribane mocarele,25.0,g
sol in mleti poper,1,kos
