Ime sestavine,Kolicina,Enota
jajci,0.5,kos
sladkorja,0.75,kos
moke,3.0,kos
malo soli,1,kos
mleka,0.0625,l
rumenjaki,1.0,kos
kristalnega sladkorja,25.0,g
mleka,0.125,l
vanilijevega stroka,0.125,kos
malin,5.0,g
robid,5.0,g
ribeza,5.0,g
sladkorja,0.5,kos
vode,0.025,l
sladkor v prahu,1,kos
maslo,1,kos
