Ime sestavine,Kolicina,Enota
olivnega olja,0.5,kos
srednje velika rumena čebula,0.25,kos
česna,0.75,kos
mlete dimljene paprike,0.25,kos
čili po okusu (mleti ali v kosmičih),1,kos
pasiranega paradižnika (paradižnik v koščkih),0.1,l
izkoščičenih črnih oliv,15.0,g
kuhane čičerike,60.0,g
mladih špinačnih listov,30.0,g
peresnikov ali kakšnih drugih testenin (makaroni; metuljčki; špageti ipd.),87.5,g
sol in sveže mleti poper,1,kos
naribanega parmezana,0.25,kos
