Ime sestavine, Kolicina, Enota
kakovostne temne čokolade (70 % kakava) , 7.5 , g
masla , 5.0 , g
soli (po želji tudi manj) , 0.015625 , kos
kokosovega sladkorja (lahko uporabite tudi beli ali rjavi sladkor) , 8.125 , g
vanilijevega ekstrakta , 0.0625 , kos
jajci , 0.125 , kos
mandljeve moke , 4.375 , g
kakava v prahu , 0.125 , kos
pecilnega praška , 0.03125 , kos
