Ime sestavine,Kolicina,Enota
2-3 žlici olja,1,kos
večje čebule,0.75,kos
korenček,0.25,kos
rezina zelene (gomolj),1,kos
česna,0.5,kos
belega vina,0.025,l
tankih govejih zrezkov (4 zrezki po približno 150 g vsak),150.0,g
ostra moka,1,kos
sol in mleti poper,1,kos
jušne osnove,0.125,l
lovorjev list,0.25,kos
sladke smetane,0.025,l
par vejic svežega peteršilja,1,kos
skute,125.0,g
pšeničnega zdroba,37.5,g
jajci,0.5,kos
sol,1,kos
krušnih drobtin,0.5,kos
olje za cvrtje,1,kos
