Ime sestavine,Kolicina,Enota
vlečenega testa (1 zavitek),125.0,g
skute,125.0,g
kisle smetane (1 majhen lonček),45.0,g
jajca,0.75,kos
sladke smetane,0.025,l
olja + dodatno za namastitev pekača in testa,0.0125,l
sol,1,kos
