Ime sestavine, Kolicina, Enota
svežega listnatega testa v rolici (en zavitek) , 37.5 , g
dimljenega lososa , 18.75 , g
olja , 0.125 , kos
šalotka , 0.125 , kos
mlade špinače , 25.0 , g
ščepec soli in popra , 1 , kos
naribanega sira , 15.0 , g
jajce , 0.125 , kos
sezamova semena , 1 , kos
