Ime sestavine, Kolicina, Enota
sladke smetane za stepanje , 0.08333333333333333 , l
maskarponeja , 41.666666666666664 , g
sladkorja v prahu , 13.333333333333334 , g
brandyja , 0.01 , l
drobno naribana lupinica ene pomaranče , 1 , kos
močne kave , 0.05 , l
piškotov (lady fingers; bebe; savoiardi) , 29.166666666666668 , g
temne čokolade , 6.666666666666667 , g
nesladkanega kakava v prahu , 0.3333333333333333 , kos
