Ime sestavine,Kolicina,Enota
masleni piškoti (npr. Albert keksi),1,kos
mleka,0.125,l
sladkorja,22.5,g
soli,0.125,kos
pšeničnega zdroba,18.75,g
masla,6.25,g
vanilijevega sladkorja,0.125,kos
naribana lupinica ene pomaranče (po želji),1,kos
mleko za piškote,1,kos
