Ime sestavine,Kolicina,Enota
ješprenja,62.5,g
lovorjeva lista,0.5,kos
nekaj poprovih zrn,1,kos
kos kože prekajene slanine (po želji),1,kos
oranžna korenčka,0.5,kos
rumeni koren,0.25,kos
peteršiljeva korenina,0.25,kos
kos pora,1,kos
česna,0.5,kos
prekajenega; že kuhanega svinjskega vratu,62.5,g
fižola iz pločevinke,37.5,g
sol; mleti poper; začimbe po želji,1,kos
