Ime sestavine,Kolicina,Enota
mleka (lahko uporabimo tudi rastlinski napitek),0.25,l
soli,0.25,kos
mletega cimeta,0.25,kos
prosene kaše,62.5,g
masla,5.0,g
drobno naribana bio pomarančna lupinica (po želji),1,kos
jajci,0.5,kos
poljubnega sladkorja (lahko tudi med),0.5,kos
suhih brusnic,0.25,kos
rozin,0.25,kos
pomarančni sok (po potrebi),1,kos
maslo za namastitev pekača,1,kos
