Ime sestavine,Kolicina,Enota
masla,15.0,g
temne čokolade,10.0,g
jajca,0.4,kos
sladkorja,12.0,g
soli,0.1,kos
kakava v prahu,2.0,g
bele moke (tip 500),12.0,g
mletih mandljev,8.0,g
pecilnega praška (6 g),0.05,kos
mleko za vlaženje biskvita,1,kos
temne čokolade,20.0,g
sladke smetane,0.04,l
mascarpone sira,25.0,g
sladkorja v prahu,5.0,g
