Ime sestavine,Kolicina,Enota
marelic,125.0,g
pomaranča,0.25,kos
sladkorja,12.5,g
cimetovi palčki,0.5,kos
pravega grškega jogurta,125.0,g
medu,0.5,kos
bio limona,0.25,kos
poljubnih piškotov (masleni; kokosovi; mandljevi ipd.),12.5,g
