Ime sestavine,Kolicina,Enota
3 svinjska lička,1,kos
šalotke,3.0,kos
česna,3.0,kos
korenčka,2.0,kos
belega vina,0.2,l
zelenjavne ali piščančje jušne osnove,0.5,l
500 g masla,1,kos
krompirja,2.0,kos
kefirja,100.0,g
agarja,1.0,g
ribeza,100.0,g
sladkorja,1.0,kos
sol in mleti poper,1,kos
