Ime sestavine, Kolicina, Enota
koruzne moke , 50.0 , g
gladke pšenične moke , 50.0 , g
suhega kvasa , 0.25 , kos
soli , 0.125 , kos
sladkorja , 0.25 , kos
toplega mleka , 0.025 , l
tople vode , 0.0375 , l
rastlinskega olja blagega okusa , 0.0125 , l
