Ime sestavine, Kolicina, Enota
4 puranji zrezki , 1 , kos
sol in mleti poper (po okusu) , 1 , kos
olivnega olja (lahko tudi sončnično olje) , 0.5 , kos
masla , 0.125 , kos
ostre moke , 0.25 , kos
jušne osnove , 0.125 , l
