Ime sestavine,Kolicina,Enota
srednje velika sladka krompirja (približno 300 g olupljenega in naribanega),0.5,kos
nadrobljenega feta sira,25.0,g
nasekljanega zelenega dela mlade čebulice,0.25,kos
1-2 žlički dimljene sladke paprike,1,kos
čilijevih kosmičev (po želji),0.0625,kos
srednje velika jajca,0.75,kos
moke,20.0,g
sol in sveže mleti poper (po okusu),1,kos
