Ime sestavine,Kolicina,Enota
hrenovk,0.5,kos
koruzne moke,6.25,g
gladke pšenične moke,6.25,g
pecilnega praška,0.0625,kos
sladkorja,0.0625,kos
soli,0.03125,kos
sladke paprike v prahu,0.03125,kos
malo popra,1,kos
jajce,0.0625,kos
od 1;5 do 2 dl mleka,1,kos
olje za cvrtje,1,kos
moka za hrenovke,1,kos
