Ime sestavine,Kolicina,Enota
dolgozrnatega riža,75.0,g
olja,0.75,kos
bele čebule,50.0,g
srednje veliki rdeči papriki (ali 1 večja paprika),0.5,kos
zamrznjenega graha,50.0,g
sol (po okusu),1,kos
jajca,0.75,kos
sojine omake,0.0125,l
praženova sezamova semena; steblo mlade čebulice (po želji),1,kos
