Ime sestavine,Kolicina,Enota
sveža jajca,0.4,kos
sladkorja,10.0,g
mascarponeja,25.0,g
vanilijeve arome,0.1,kos
sladke smetane za stepanje,0.025,l
ohlajenega espressa,0.02,l
marsala vina,0.01,l
približno 18 piškotov za tiramisu,1,kos
nesladkan kakav v prahu za posip,1,kos
