Ime sestavine,Kolicina,Enota
ajdove kaše,0.5,kos
rastlinskega mleka (mandljevo; lešnikovo; riževo ipd.) ali vode,1.0,kos
mletega cimeta,0.5,kos
soli,0.5,kos
1-2 jabolki,1,kos
mandljevo ali lešnikovo maslo (po želji),1,kos
med ali kakšno drugo naravno sladilo (po želji),1,kos
