Ime sestavine,Kolicina,Enota
listov vlečenega testa za pito,62.5,g
jajci,0.5,kos
jogurtov lonček jogurta,1,kos
jogurtov lonček zdroba,1,kos
pecilnega praška,0.125,kos
3/4 jogurtovega lončka olja,1,kos
sol in sveže mleti poper (po želji),1,kos
2-3 jajci,1,kos
mladega sira v slanici; lahko tudi beli sir v slanici; feta sir ipd.,100.0,g
sezamovih ali bučnih semen (po želji),0.5,kos
