Ime sestavine, Kolicina, Enota
mletega piščančjega mesa , 125.0 , g
veliko jajce; razžvrkljano , 0.25 , kos
krušnih drobtin , 15.0 , g
šalotka , 0.25 , kos
1-2 stoka česna , 1 , kos
naribanega parmezana , 10.0 , g
sol in mleti poper po okusu , 1 , kos
malo olivnega olja , 1 , kos
špagetov , 100.0 , g
sol , 1 , kos
pesta z baziliko (po želji tudi več) , 0.75 , kos
naribanega parmezana , 6.25 , g
