Ime sestavine,Kolicina,Enota
čebula,0.25,kos
manjši korenčki,1.0,kos
stebli zelene,0.5,kos
česna,0.75,kos
krompirja,0.5,kos
200 - 300 g pečenega piščanca,1,kos
masla,0.5,kos
olivnega olja,0.5,kos
pirine ali pšenične moke,6.25,g
suhega timijana,0.25,kos
sol in poper (po okusu),1,kos
jušne osnove (ali voda),0.375,l
smetane za kuhanje,0.025,l
mleka,0.0375,l
poljubnih testenin,37.5,g
nasekljan drobnjak ali peteršilj,1,kos
