Ime sestavine, Kolicina, Enota
govejih reber s kostjo , 187.5 , g
sol in poper , 1 , kos
2 debelejši rezini slanine , 1 , kos
rdečega vina , 0.04375 , l
goveje jušne osnove , 0.0625 , l
paradižnika v koščkih , 0.25 , kos
velika čebula , 0.125 , kos
stebli zelene , 0.25 , kos
večji korenček , 0.125 , kos
timijana , 0.25 , kos
masla , 0.125 , kos
širokih rezancev , 62.5 , g
rikote , 0.5 , kos
sveža zelišča (origano) , 1 , kos
