Ime sestavine, Kolicina, Enota
kokosove moke , 25.0 , g
sladkega kondenziranega mleka , 40.0 , g
(olupljeni) mandlji ali lešniki (po želji) , 1 , kos
kokosova moka za posip , 1 , kos
