Ime sestavine, Kolicina, Enota
moke , 87.5 , g
jajce , 0.25 , kos
mlačne vode , 0.0375 , l
1-2 žlici olja , 1 , kos
soli , 0.25 , kos
nepasirane skute , 125.0 , g
kisle smetane , 50.0 , g
jajci , 0.5 , kos
masla , 15.0 , g
drobtin , 0.75 , kos
