Ime sestavine, Kolicina, Enota
olivnega olja , 0.375 , kos
svinjskega plečeta brez kosti , 125.0 , g
čebula , 0.125 , kos
korenčka , 0.25 , kos
stebli zelene , 0.25 , kos
2-3 stroki česna , 1 , kos
sveža ali posušena zelišča (timijan; žajbelj in rožmarin) , 1 , kos
1-2 lovorjeva lista , 1 , kos
paradižnikovega koncentrata , 0.25 , kos
suhega rdečega vina , 0.03 , l
paradižnika (koščki ali cel) , 0.25 , kos
sol in mleti poper po okusu , 1 , kos
