Ime sestavine, Kolicina, Enota
moke , 40.0 , g
sladkorja v prahu , 15.0 , g
nesladkanega kakava v prahu , 4.0 , g
soli , 0.1 , kos
pecilnega praška , 0.05 , kos
masla , 20.0 , g
veliko jajce , 0.1 , kos
jajca , 0.3 , kos
sladkorja , 10.0 , g
vanilijevega sladkorja , 0.1 , kos
vanilijevega pudinga (prašek) , 0.1 , kos
skute , 50.0 , g
kozarec višenj v kompotu brez koščic , 0.1 , kos
sladkor v prahu za posip , 1 , kos
