Ime sestavine, Kolicina, Enota
olja , 0.5 , kos
srednje velika čebula , 0.25 , kos
veliki krompirji , 1.0 , kos
piščančje jušne osnove , 0.2 , l
zamrznene koruze , 75.0 , g
posnetega mleka , 0.06 , l
soli , 0.0625 , kos
sveže mletega popra , 0.5 , kos
kisle smetane , 1.0 , kos
