Ime sestavine, Kolicina, Enota
rdeče leče (priporočam; da jo čez noč namočite) , 50.0 , g
vode (+ 1-2 žlici po potrebi) , 0.05 , l
1/4 čajne žličke kumina , 1 , kos
1/2 čajne žličke česna , 1 , kos
1/2 čajne žličke popra , 1 , kos
1/2 čajne žličke soli , 1 , kos
1/4 čajne žličke dimljene paprike , 1 , kos
kurkume , 0.5 , kos
črne soli (opcijsko) , 0.5 , kos
poljubni dodatki (humus; avokado; špinača; rukola; gobe; korenje; tofu; feta; ipd.) , 1 , kos
