Ime sestavine, Kolicina, Enota
glava cvetače , 0.25 , kos
olivnega olja , 0.5 , kos
karija v prahu (mešanica začimb) , 0.25 , kos
česna v prahu , 0.25 , kos
sol in mleti poper po okusu (lahko tudi mleti čili) , 1 , kos
grškega jogurta , 50.0 , g
nekaj vejic svežega peteršilja ali mete , 1 , kos
limoninega soka , 0.75 , kos
sol in sveže mleti poper (po okusu) , 1 , kos
