Ime sestavine,Kolicina,Enota
olivnega olja,0.025,l
čebuli,0.5,kos
česna,0.5,kos
sip,125.0,g
belega vina,0.025,l
mala pločevinka pelatov,0.25,kos
paradižnikove mezge (koncentrat),0.25,kos
mlete sladke paprike,0.25,kos
sol in poper po okusu,1,kos
lovor; rožmarin; timijan; peteršilj,1,kos
moke,0.5,kos
približno 1;5 l ribje ali piščančje osnove (lahko tudi jušna kocka; raztopljena v vroči vodi),1,kos
moke,75.0,g
večja jajca,0.75,kos
soli,0.125,kos
olivnega olja,0.125,kos
