Ime sestavine, Kolicina, Enota
piščančjih želodcev , 250.0 , g
lovorjeva lista , 0.5 , kos
nekaj poprovih zrn , 1 , kos
olja , 0.75 , kos
veliki čebuli , 0.5 , kos
česna , 0.5 , kos
2-3 žlice mlete sladke paprike (po okusu) , 1 , kos
paradižnikovega koncentrata , 0.75 , kos
večja korenčka , 0.5 , kos
zamrznjenega graha , 42.5 , g
sol , 1 , kos
kisla smetana (po želji) , 1 , kos
