Ime sestavine, Kolicina, Enota
savoiardi piškotov (lahko tudi bebe ali lady fingers) , 50.0 , g
mascarponeja , 62.5 , g
jajca , 0.5 , kos
sladkorja , 11.25 , g
vanilijevega sladkorja , 0.125 , kos
mleka , 0.0375 , l
jagodnega sirupa ali jagodnega soka , 0.00625 , l
svežih jagod , 75.0 , g
2-3 žlici sladkorja za jagode (po okusu) , 1 , kos
