Ime sestavine, Kolicina, Enota
glavica česna , 0.125 , kos
olivnega olja , 0.625 , kos
belega fižola (vsaka po 400 g) , 0.25 , kos
limoninega soka , 0.375 , kos
svežih timijanovih listkov , 0.125 , kos
sol in sveže mleti poper (po okusu) , 1 , kos
kajenskega popra (dodatno za serviranje) , 0.125 , kos
vroče vode , 0.125 , kos
