Ime sestavine, Kolicina, Enota
majoneze , 87.5 , g
nasekljanih kislih kumaric , 0.75 , kos
nasekljanih vloženih kaper , 0.5 , kos
manjše čebule , 0.125 , kos
gorčice , 0.25 , kos
limone , 0.125 , kos
sol in mleti poper (po ookusu) , 1 , kos
nasekljanega kopra (po želji tudi peteršilj) , 0.25 , kos
6-8 velikih lignjev , 1 , kos
ostre moke , 25.0 , g
sol in sveže mleti poper , 1 , kos
olje za cvrtje , 1 , kos
