Ime sestavine,Kolicina,Enota
moke (pol gladke; pol ostre),50.0,g
nesladkanega kakav v prahu,12.5,g
jajca,0.75,kos
soli,0.25,kos
sladkorja,0.25,kos
olja (ali masla),0.25,kos
mleka,0.1,l
mineralne vode,0.0375,l
olje za peko palačink (ali maslo),1,kos
sladke smetane za stepanje,0.1,l
1-2 vrečki vanilijevega sladkorja,1,kos
kozarec višnjevega kompota,0.25,kos
sladkor v prahu za posip,1,kos
