Ime sestavine,Kolicina,Enota
bučke,0.75,kos
bulgurja,50.0,g
hladne vode,0.05,l
2-4 stroki česna,1,kos
mletega mesa,125.0,g
čebula,0.25,kos
malo zelene,1,kos
korenček,0.25,kos
pasiranih paradižnikov iz pločevinke,50.0,g
par svežih paradižnikov ali vejica češnjevega paradižnika (ni obvezno),1,kos
sol; poper; mleta paprika,1,kos
naribana mocarela za gratiniranje,1,kos
