Ime sestavine,Kolicina,Enota
svežega listnatega testa v rolici,68.75,g
srednje velika šalotka (ali mlada čebulica),0.25,kos
olivnega olja,0.25,kos
sveže mlade špinače,37.5,g
1-2 stroka česna,1,kos
feta sira,20.0,g
sveže naribanega parmezana,7.5,g
sol; poper; muškatni orešček (po okusu),1,kos
jajce,0.25,kos
mleka,0.25,kos
1-2 žlici sezamovih semen,1,kos
