Ime sestavine,Kolicina,Enota
instant kave,0.125,kos
vrele vode (2 žlici),0.00375,l
mascarpone sira; ogretega na sobno temperaturo,31.25,g
sladkorja v prahu,6.25,g
vanilijeve paste (lahko tudi aroma ali ekstrakt),0.125,kos
piškotov (lady fingers ali savoiardi),17.5,g
čokoladnega ali lešnikovega namaza (po želji),0.5,kos
neskadkan kakav v prahu,1,kos
