Ime sestavine, Kolicina, Enota
olivnega olja , 0.25 , kos
slanine (panceta) , 25.0 , g
čebuli , 0.5 , kos
mletega mesa , 150.0 , g
mletega čilija (po želji) , 0.25 , kos
paradižnika v koščkih iz pločevinke , 60.0 , g
sesekljanih zelišč (timijan; majaron; peteršilj) , 0.5 , kos
sol in poper po okusu , 1 , kos
jušne osnove , 0.125 , l
francoske štručke s česnovim maslom , 43.75 , g
malo olivnega olja , 1 , kos
naribanega parmezana , 12.5 , g
