Ime sestavine, Kolicina, Enota
4 piščančji fileji , 1 , kos
olivnega olja , 0.5 , kos
česna , 0.5 , kos
suhega belega vina , 0.03 , l
sveže mlade špinače , 62.5 , g
smetane za kuhanje , 0.0625 , l
piščančje jušne osnove , 0.0375 , l
naribanega parmezana , 10.0 , g
sol in mleti poper , 1 , kos
