Ime sestavine, Kolicina, Enota
jajca , 0.75 , kos
sladkorja , 37.5 , g
sladke smetane , 42.5 , g
limoninega soka , 7.5 , g
gustina , 5.0 , g
limonina lupinica , 1 , kos
masla , 5.0 , g
kokosovo mleko , 1 , kos
malo sladkorja , 1 , kos
želin , 1 , kos
ananasov sok , 1 , kos
beli rum , 1 , kos
albumin , 1 , kos
ananasa , 0.0625 , kos
malo masla , 1 , kos
malo ruma , 1 , kos
limonin sok , 1 , kos
kokosove moke , 1.0 , kos
