Ime sestavine, Kolicina, Enota
jabolk , 1.25 , kos
limoninega soka , 0.5 , kos
1-2 žlički mletega cimeta (po okusu) , 1 , kos
ovsenih kosmičev (približno 100 g) , 0.25 , kos
nasekljanih oreščkov (lešniki; orehi; mandlji) , 0.125 , kos
polnozrnate pšenične ali pirine moke , 10.0 , g
3-4 žlice kokosovega ali rjavega sladkorja , 1 , kos
posušenih brusnic , 0.25 , kos
soli , 0.25 , kos
kokosovega olja , 0.015 , l
